日期,代碼,名稱,大戶,淨超,區間均價,現價,乖離率,20日高,10日均,5日均量,今日高,今日量,進場價,停損價,停利1,停利2,移動停損,每張風險NT$,每張獲利NT$,風報比,突破20日高,放量1.5倍,流動性足夠,站上10均,大盤站月線,綜合判斷
20260716,4904,遠傳,摩根士丹利 (大摩總部),4057,97.32,101.0,3.78%,106.41,97.12,11770267,102.5,16135484,107.48,98.88,128.98,145.1,97.12,8600,21500,2.5,❌,❌,✅,✅,❌,觀察
20260716,4919,新唐,香港上海匯豐,153,160.15,156.5,-2.28%,228.5,164.6,7252263,165.0,7775045,230.78,212.32,276.94,311.55,164.6,18460,46160,2.5,❌,❌,✅,❌,❌,觀察
20260716,4938,和碩,港商麥格理,-5576,0.0,83.2,0.0%,89.4,83.02,6413027,83.3,9247954,90.29,83.07,108.35,121.89,83.02,7220,18060,2.5,❌,❌,✅,✅,❌,觀察
20260716,4958,臻鼎-KY,花旗環球,-1530,0.0,578.0,0.0%,659.0,595.2,42760202,612.0,33275193,665.59,612.34,798.71,898.55,595.2,53250,133120,2.5,❌,❌,✅,❌,❌,觀察
20260716,4958,臻鼎-KY,摩根大通 (小摩總部),350,612.33,578.0,-5.61%,659.0,595.2,42760202,612.0,33275193,665.59,612.34,798.71,898.55,595.2,53250,133120,2.5,❌,❌,✅,❌,❌,觀察
20260716,4958,臻鼎-KY,港商麥格理,5132,648.74,578.0,-10.9%,659.0,595.2,42760202,612.0,33275193,665.59,612.34,798.71,898.55,595.2,53250,133120,2.5,❌,❌,✅,❌,❌,觀察
20260716,4958,臻鼎-KY,美商美林,4445,625.25,578.0,-7.56%,659.0,595.2,42760202,612.0,33275193,665.59,612.34,798.71,898.55,595.2,53250,133120,2.5,❌,❌,✅,❌,❌,觀察
20260716,4958,臻鼎-KY,新加坡商瑞銀,-4157,0.0,578.0,0.0%,659.0,595.2,42760202,612.0,33275193,665.59,612.34,798.71,898.55,595.2,53250,133120,2.5,❌,❌,✅,❌,❌,觀察
20260716,4979,華星光,花旗環球,-196,0.0,392.0,0.0%,582.99,426.12,3996128,404.0,4995710,588.82,541.71,706.58,794.91,426.12,47110,117760,2.5,❌,❌,✅,❌,❌,觀察
20260716,4989,榮科,美商美林,-2814,0.0,78.2,0.0%,117.5,92.43,6677103,80.6,4420673,118.67,109.18,142.4,160.2,92.43,9490,23730,2.5,❌,❌,✅,❌,❌,觀察
20260716,4991,環宇-KY,香港上海匯豐,-217,0.0,400.0,0.0%,586.0,466.65,2703167,415.0,3060855,591.86,544.51,710.23,799.01,466.65,47350,118370,2.5,❌,❌,✅,❌,❌,觀察
20260716,5284,jpp-KY,摩根大通 (小摩總部),-119,0.0,299.5,0.0%,414.86,327.87,501471,305.0,499003,419.01,385.49,502.81,565.66,327.87,33520,83800,2.5,❌,❌,✅,❌,❌,觀察
20260716,5347,世界,花旗環球,2940,185.49,187.5,1.08%,217.84,179.8,25285014,192.0,41397347,220.02,202.42,264.02,297.03,179.8,17600,44000,2.5,❌,✅,✅,✅,❌,觀察
20260716,5347,世界,美商高盛,-1161,0.0,187.5,0.0%,217.84,179.8,25285014,192.0,41397347,220.02,202.42,264.02,297.03,179.8,17600,44000,2.5,❌,✅,✅,✅,❌,觀察
20260716,5347,世界,香港上海匯豐,-609,0.0,187.5,0.0%,217.84,179.8,25285014,192.0,41397347,220.02,202.42,264.02,297.03,179.8,17600,44000,2.5,❌,✅,✅,✅,❌,觀察
20260716,5347,世界,美商美林,4203,178.06,187.5,5.3%,217.84,179.8,25285014,192.0,41397347,220.02,202.42,264.02,297.03,179.8,17600,44000,2.5,❌,✅,✅,✅,❌,觀察
20260716,5351,鈺創,港商麥格理,1334,101.06,97.7,-3.32%,105.5,94.79,41667489,105.5,43043786,106.56,98.04,127.87,143.86,94.79,8520,21310,2.5,❌,❌,✅,✅,❌,觀察
20260716,5351,鈺創,美商高盛,1686,100.54,97.7,-2.82%,105.5,94.79,41667489,105.5,43043786,106.56,98.04,127.87,143.86,94.79,8520,21310,2.5,❌,❌,✅,✅,❌,觀察
20260716,5351,鈺創,摩根士丹利 (大摩總部),3380,105.68,97.7,-7.55%,105.5,94.79,41667489,105.5,43043786,106.56,98.04,127.87,143.86,94.79,8520,21310,2.5,❌,❌,✅,✅,❌,觀察
20260716,5351,鈺創,新加坡商瑞銀,1495,102.36,97.7,-4.55%,105.5,94.79,41667489,105.5,43043786,106.56,98.04,127.87,143.86,94.79,8520,21310,2.5,❌,❌,✅,✅,❌,觀察
20260716,5388,中磊,摩根大通 (小摩總部),-373,0.0,86.6,0.0%,91.1,84.58,5287178,89.2,5006103,92.01,84.65,110.41,124.21,84.58,7360,18400,2.5,❌,❌,✅,✅,❌,觀察
20260716,5388,中磊,香港上海匯豐,312,86.37,86.6,0.27%,91.1,84.58,5287178,89.2,5006103,92.01,84.65,110.41,124.21,84.58,7360,18400,2.5,❌,❌,✅,✅,❌,觀察
20260716,5434,崇越,香港上海匯豐,-118,0.0,596.0,0.0%,596.0,524.21,2399208,596.0,4289672,601.96,553.8,722.35,812.65,524.21,48160,120390,2.5,❌,✅,✅,✅,❌,觀察
20260716,5439,高技,花旗環球,-185,0.0,289.0,0.0%,363.0,320.75,1274803,294.0,916344,366.63,337.3,439.96,494.95,320.75,29330,73330,2.5,❌,❌,✅,❌,❌,觀察
20260716,5439,高技,香港上海匯豐,-182,0.0,289.0,0.0%,363.0,320.75,1274803,294.0,916344,366.63,337.3,439.96,494.95,320.75,29330,73330,2.5,❌,❌,✅,❌,❌,觀察
20260716,5469,瀚宇博,摩根大通 (小摩總部),-702,0.0,73.2,0.0%,91.16,79.78,2443280,75.6,3465634,92.07,84.7,110.48,124.29,79.78,7370,18410,2.5,❌,❌,✅,❌,❌,觀察
20260716,5483,中美晶,花旗環球,2770,232.18,259.0,11.55%,279.5,226.9,42674977,279.5,41654445,282.3,259.72,338.76,381.11,226.9,22580,56460,2.5,❌,❌,✅,✅,❌,觀察
20260716,5483,中美晶,摩根大通 (小摩總部),-1310,0.0,259.0,0.0%,279.5,226.9,42674977,279.5,41654445,282.3,259.72,338.76,381.11,226.9,22580,56460,2.5,❌,❌,✅,✅,❌,觀察
20260716,5483,中美晶,港商麥格理,-726,0.0,259.0,0.0%,279.5,226.9,42674977,279.5,41654445,282.3,259.72,338.76,381.11,226.9,22580,56460,2.5,❌,❌,✅,✅,❌,觀察
20260716,5483,中美晶,美商高盛,-2051,0.0,259.0,0.0%,279.5,226.9,42674977,279.5,41654445,282.3,259.72,338.76,381.11,226.9,22580,56460,2.5,❌,❌,✅,✅,❌,觀察
20260716,5483,中美晶,香港上海匯豐,249,263.35,259.0,-1.65%,279.5,226.9,42674977,279.5,41654445,282.3,259.72,338.76,381.11,226.9,22580,56460,2.5,❌,❌,✅,✅,❌,觀察
20260716,5483,中美晶,美商美林,-1532,0.0,259.0,0.0%,279.5,226.9,42674977,279.5,41654445,282.3,259.72,338.76,381.11,226.9,22580,56460,2.5,❌,❌,✅,✅,❌,觀察
20260716,5483,中美晶,新加坡商瑞銀,2948,206.73,259.0,25.28%,279.5,226.9,42674977,279.5,41654445,282.3,259.72,338.76,381.11,226.9,22580,56460,2.5,❌,❌,✅,✅,❌,觀察
20260716,5871,中租-KY,花旗環球,-969,0.0,120.5,0.0%,121.0,116.45,6995766,121.0,9295764,122.21,112.43,146.65,164.98,116.45,9780,24440,2.5,❌,❌,✅,✅,❌,觀察
20260716,5871,中租-KY,港商麥格理,1454,118.75,120.5,1.47%,121.0,116.45,6995766,121.0,9295764,122.21,112.43,146.65,164.98,116.45,9780,24440,2.5,❌,❌,✅,✅,❌,觀察
20260716,5871,中租-KY,新加坡商瑞銀,2554,119.37,120.5,0.95%,121.0,116.45,6995766,121.0,9295764,122.21,112.43,146.65,164.98,116.45,9780,24440,2.5,❌,❌,✅,✅,❌,觀察
20260716,5876,上海商銀,花旗環球,3818,44.36,44.95,1.33%,45.35,43.27,13737531,45.35,13003442,45.8,42.14,54.96,61.83,43.27,3660,9160,2.5,❌,❌,✅,✅,❌,觀察
20260716,5876,上海商銀,港商麥格理,1672,43.42,44.95,3.52%,45.35,43.27,13737531,45.35,13003442,45.8,42.14,54.96,61.83,43.27,3660,9160,2.5,❌,❌,✅,✅,❌,觀察
20260716,5876,上海商銀,摩根士丹利 (大摩總部),9445,43.91,44.95,2.37%,45.35,43.27,13737531,45.35,13003442,45.8,42.14,54.96,61.83,43.27,3660,9160,2.5,❌,❌,✅,✅,❌,觀察
20260716,5880,合庫金,美商高盛,12430,25.31,25.5,0.75%,25.7,25.11,15477533,25.5,17712035,25.96,23.88,31.15,35.05,25.11,2080,5190,2.5,❌,❌,✅,✅,❌,觀察
20260716,6005,群益證,新加坡商瑞銀,-3408,0.0,34.65,0.0%,40.35,36.22,6616193,34.8,3986314,40.75,37.49,48.9,55.01,36.22,3260,8150,2.5,❌,❌,✅,❌,❌,觀察
20260716,6104,創惟,香港上海匯豐,326,100.51,97.2,-3.29%,111.0,101.86,1377613,99.4,1816642,112.11,103.14,134.53,151.35,101.86,8970,22420,2.5,❌,❌,✅,❌,❌,觀察
20260716,6116,彩晶,摩根大通 (小摩總部),-3100,0.0,16.1,0.0%,20.9,17.03,31823940,16.65,25329439,21.11,19.42,25.33,28.5,17.03,1690,4220,2.5,❌,❌,✅,❌,❌,觀察
20260716,6139,亞翔,香港上海匯豐,240,875.73,868.0,-0.88%,987.0,885.9,2953845,886.0,3890004,996.87,917.12,1196.24,1345.77,885.9,79750,199370,2.5,❌,❌,✅,❌,❌,觀察
20260716,6139,亞翔,新加坡商瑞銀,-927,0.0,868.0,0.0%,987.0,885.9,2953845,886.0,3890004,996.87,917.12,1196.24,1345.77,885.9,79750,199370,2.5,❌,❌,✅,❌,❌,觀察
20260716,6147,頎邦,花旗環球,940,199.53,198.0,-0.77%,278.0,205.25,22889875,204.5,20563075,280.78,258.32,336.94,379.05,205.25,22460,56160,2.5,❌,❌,✅,❌,❌,觀察
20260716,6147,頎邦,摩根大通 (小摩總部),-998,0.0,198.0,0.0%,278.0,205.25,22889875,204.5,20563075,280.78,258.32,336.94,379.05,205.25,22460,56160,2.5,❌,❌,✅,❌,❌,觀察
20260716,6147,頎邦,港商麥格理,-474,0.0,198.0,0.0%,278.0,205.25,22889875,204.5,20563075,280.78,258.32,336.94,379.05,205.25,22460,56160,2.5,❌,❌,✅,❌,❌,觀察
20260716,6147,頎邦,美商高盛,2416,191.81,198.0,3.23%,278.0,205.25,22889875,204.5,20563075,280.78,258.32,336.94,379.05,205.25,22460,56160,2.5,❌,❌,✅,❌,❌,觀察
20260716,6147,頎邦,新加坡商瑞銀,4433,189.05,198.0,4.73%,278.0,205.25,22889875,204.5,20563075,280.78,258.32,336.94,379.05,205.25,22460,56160,2.5,❌,❌,✅,❌,❌,觀察
20260716,6173,信昌電,美商高盛,1691,244.07,215.5,-11.71%,360.11,269.84,8727719,233.5,8435140,363.71,334.61,436.45,491.01,269.84,29100,72740,2.5,❌,❌,✅,❌,❌,觀察
20260716,6173,信昌電,新加坡商瑞銀,868,212.97,215.5,1.19%,360.11,269.84,8727719,233.5,8435140,363.71,334.61,436.45,491.01,269.84,29100,72740,2.5,❌,❌,✅,❌,❌,觀察
20260716,6176,瑞儀,花旗環球,-692,0.0,88.6,0.0%,93.6,90.02,3560359,89.2,3119376,94.54,86.98,113.45,127.63,90.02,7560,18910,2.5,❌,❌,✅,❌,❌,觀察
20260716,6176,瑞儀,港商麥格理,858,88.48,88.6,0.14%,93.6,90.02,3560359,89.2,3119376,94.54,86.98,113.45,127.63,90.02,7560,18910,2.5,❌,❌,✅,❌,❌,觀察
20260716,6176,瑞儀,新加坡商瑞銀,-1311,0.0,88.6,0.0%,93.6,90.02,3560359,89.2,3119376,94.54,86.98,113.45,127.63,90.02,7560,18910,2.5,❌,❌,✅,❌,❌,觀察
20260716,6182,合晶,美商高盛,-1364,0.0,166.0,0.0%,194.5,169.1,94554426,184.0,109816061,196.44,180.72,235.73,265.19,169.1,15720,39290,2.5,❌,❌,✅,❌,❌,觀察
20260716,6182,合晶,摩根士丹利 (大摩總部),4698,179.51,166.0,-7.53%,194.5,169.1,94554426,184.0,109816061,196.44,180.72,235.73,265.19,169.1,15720,39290,2.5,❌,❌,✅,❌,❌,觀察
20260716,6209,今國光,花旗環球,-548,0.0,76.9,0.0%,101.0,79.25,4744040,79.9,3852501,102.01,93.85,122.41,137.71,79.25,8160,20400,2.5,❌,❌,✅,❌,❌,觀察
20260716,6213,聯茂,美商美林,1917,316.93,325.0,2.55%,424.5,370.05,15748897,337.0,11214080,428.75,394.45,514.5,578.81,370.05,34300,85750,2.5,❌,❌,✅,❌,❌,觀察
20260716,6239,力成,摩根大通 (小摩總部),507,314.38,316.5,0.67%,377.5,321.1,13592759,323.5,12768055,381.27,350.77,457.52,514.71,321.1,30500,76250,2.5,❌,❌,✅,❌,❌,觀察
20260716,6239,力成,港商麥格理,-470,0.0,316.5,0.0%,377.5,321.1,13592759,323.5,12768055,381.27,350.77,457.52,514.71,321.1,30500,76250,2.5,❌,❌,✅,❌,❌,觀察
20260716,6239,力成,美商美林,3724,314.65,316.5,0.59%,377.5,321.1,13592759,323.5,12768055,381.27,350.77,457.52,514.71,321.1,30500,76250,2.5,❌,❌,✅,❌,❌,觀察
20260716,6239,力成,新加坡商瑞銀,1181,307.06,316.5,3.07%,377.5,321.1,13592759,323.5,12768055,381.27,350.77,457.52,514.71,321.1,30500,76250,2.5,❌,❌,✅,❌,❌,觀察
20260716,6257,矽格,新加坡商瑞銀,-1483,0.0,238.0,0.0%,275.15,242.98,5220490,242.5,4270867,277.9,255.67,333.48,375.17,242.98,22230,55580,2.5,❌,❌,✅,❌,❌,觀察
20260716,6271,同欣電,花旗環球,-342,0.0,224.0,0.0%,302.0,246.65,6948885,234.0,7879867,305.02,280.62,366.02,411.78,246.65,24400,61000,2.5,❌,❌,✅,❌,❌,觀察
20260716,6274,台燿,香港上海匯豐,-742,0.0,1295.0,0.0%,1920.0,1545.5,4771667,1415.0,9550509,1939.2,1784.06,2327.04,2617.92,1545.5,155140,387840,2.5,❌,✅,✅,❌,❌,觀察
20260716,6274,台燿,新加坡商瑞銀,1110,1344.66,1295.0,-3.69%,1920.0,1545.5,4771667,1415.0,9550509,1939.2,1784.06,2327.04,2617.92,1545.5,155140,387840,2.5,❌,✅,✅,❌,❌,觀察
20260716,6278,台表科,花旗環球,-924,0.0,177.5,0.0%,214.85,189.35,5550103,180.0,4201987,217.0,199.64,260.4,292.95,189.35,17360,43400,2.5,❌,❌,✅,❌,❌,觀察
20260716,6278,台表科,摩根士丹利 (大摩總部),-2313,0.0,177.5,0.0%,214.85,189.35,5550103,180.0,4201987,217.0,199.64,260.4,292.95,189.35,17360,43400,2.5,❌,❌,✅,❌,❌,觀察
20260716,6282,康舒,摩根士丹利 (大摩總部),-11449,0.0,53.0,0.0%,64.6,57.05,20469656,56.1,24880400,65.25,60.03,78.3,88.09,57.05,5220,13050,2.5,❌,❌,✅,❌,❌,觀察
20260716,6282,康舒,新加坡商瑞銀,-6224,0.0,53.0,0.0%,64.6,57.05,20469656,56.1,24880400,65.25,60.03,78.3,88.09,57.05,5220,13050,2.5,❌,❌,✅,❌,❌,觀察
20260716,6285,啟��,摩根大通 (小摩總部),437,253.19,257.0,1.5%,276.5,256.3,9012511,264.0,7529420,279.26,256.92,335.11,377.0,256.3,22340,55850,2.5,❌,❌,✅,✅,❌,觀察
20260716,6285,啟��,摩根士丹利 (大摩總部),2649,264.11,257.0,-2.69%,276.5,256.3,9012511,264.0,7529420,279.26,256.92,335.11,377.0,256.3,22340,55850,2.5,❌,❌,✅,✅,❌,觀察
20260716,6290,良維,摩根大通 (小摩總部),-228,0.0,257.5,0.0%,328.0,290.35,2699159,264.0,1992204,331.28,304.78,397.54,447.23,290.35,26500,66260,2.5,❌,❌,✅,❌,❌,觀察
20260716,6415,矽力*-KY,新加坡商瑞銀,1244,503.45,473.0,-6.05%,694.0,537.65,3602506,493.5,4882991,700.94,644.86,841.13,946.27,537.65,56080,140190,2.5,❌,❌,✅,❌,❌,觀察
20260716,6488,環球晶,美商美林,1649,1505.96,1370.0,-9.03%,1593.84,1352.8,8708887,1460.0,6926296,1609.78,1481.0,1931.74,2173.2,1352.8,128780,321960,2.5,❌,❌,✅,✅,❌,觀察
20260716,6488,環球晶,新加坡商瑞銀,980,1524.71,1370.0,-10.15%,1593.84,1352.8,8708887,1460.0,6926296,1609.78,1481.0,1931.74,2173.2,1352.8,128780,321960,2.5,❌,❌,✅,✅,❌,觀察
20260716,6505,台塑化,港商麥格理,1010,66.28,80.0,20.7%,80.0,63.55,48461754,80.0,101574220,80.8,74.34,96.96,109.08,63.55,6460,16160,2.5,❌,✅,✅,✅,❌,觀察
20260716,6505,台塑化,香港上海匯豐,1024,63.29,80.0,26.4%,80.0,63.55,48461754,80.0,101574220,80.8,74.34,96.96,109.08,63.55,6460,16160,2.5,❌,✅,✅,✅,❌,觀察
20260716,6505,台塑化,美商美林,5894,64.86,80.0,23.34%,80.0,63.55,48461754,80.0,101574220,80.8,74.34,96.96,109.08,63.55,6460,16160,2.5,❌,✅,✅,✅,❌,觀察
20260716,6505,台塑化,摩根士丹利 (大摩總部),22391,69.47,80.0,15.16%,80.0,63.55,48461754,80.0,101574220,80.8,74.34,96.96,109.08,63.55,6460,16160,2.5,❌,✅,✅,✅,❌,觀察
20260716,6770,力積電,花旗環球,-8055,0.0,76.5,0.0%,89.3,72.03,186478979,79.5,445414848,90.19,82.97,108.23,121.76,72.03,7220,18040,2.5,❌,✅,✅,✅,❌,觀察
20260716,6770,力積電,摩根大通 (小摩總部),2822,73.2,76.5,4.51%,89.3,72.03,186478979,79.5,445414848,90.19,82.97,108.23,121.76,72.03,7220,18040,2.5,❌,✅,✅,✅,❌,觀察
20260716,6770,力積電,港商麥格理,14281,75.98,76.5,0.68%,89.3,72.03,186478979,79.5,445414848,90.19,82.97,108.23,121.76,72.03,7220,18040,2.5,❌,✅,✅,✅,❌,觀察
20260716,6770,力積電,美商高盛,2895,86.25,76.5,-11.3%,89.3,72.03,186478979,79.5,445414848,90.19,82.97,108.23,121.76,72.03,7220,18040,2.5,❌,✅,✅,✅,❌,觀察
20260716,6770,力積電,美商美林,15276,82.63,76.5,-7.42%,89.3,72.03,186478979,79.5,445414848,90.19,82.97,108.23,121.76,72.03,7220,18040,2.5,❌,✅,✅,✅,❌,觀察
20260716,6770,力積電,摩根士丹利 (大摩總部),30044,77.37,76.5,-1.12%,89.3,72.03,186478979,79.5,445414848,90.19,82.97,108.23,121.76,72.03,7220,18040,2.5,❌,✅,✅,✅,❌,觀察
20260716,6770,力積電,新加坡商瑞銀,10351,80.39,76.5,-4.84%,89.3,72.03,186478979,79.5,445414848,90.19,82.97,108.23,121.76,72.03,7220,18040,2.5,❌,✅,✅,✅,❌,觀察
20260716,6831,邁科,香港上海匯豐,123,743.25,680.0,-8.51%,970.0,774.2,551484,719.0,241989,979.7,901.32,1175.64,1322.6,774.2,78380,195940,2.5,❌,❌,✅,❌,❌,觀察
20260716,6919,康霈*,美商高盛,-1570,0.0,113.5,0.0%,120.0,106.72,5988446,116.5,9132567,121.2,111.5,145.44,163.62,106.72,9700,24240,2.5,❌,✅,✅,✅,❌,觀察
20260716,7795,長廣,摩根大通 (小摩總部),-146,0.0,563.0,0.0%,666.0,584.4,395745,577.0,276845,672.66,618.85,807.19,908.09,584.4,53810,134530,2.5,❌,❌,❌,❌,❌,觀察
20260716,7795,長廣,香港上海匯豐,-129,0.0,563.0,0.0%,666.0,584.4,395745,577.0,276845,672.66,618.85,807.19,908.09,584.4,53810,134530,2.5,❌,❌,❌,❌,❌,觀察
20260716,8028,昇陽半導體,美商美林,1509,336.37,350.0,4.05%,364.0,316.8,6845342,350.0,17336783,367.64,338.23,441.17,496.31,316.8,29410,73530,2.5,❌,✅,✅,✅,❌,觀察
20260716,8028,昇陽半導體,新加坡商瑞銀,2671,350.81,350.0,-0.23%,364.0,316.8,6845342,350.0,17336783,367.64,338.23,441.17,496.31,316.8,29410,73530,2.5,❌,✅,✅,✅,❌,觀察
20260716,8039,台虹,港商麥格理,860,170.44,199.5,17.05%,199.5,162.5,23396431,199.5,14163317,201.5,185.38,241.8,272.03,162.5,16120,40300,2.5,❌,❌,✅,✅,❌,觀察
20260716,8039,台虹,美商高盛,872,194.71,199.5,2.46%,199.5,162.5,23396431,199.5,14163317,201.5,185.38,241.8,272.03,162.5,16120,40300,2.5,❌,❌,✅,✅,❌,觀察
20260716,8039,台虹,美商美林,3574,167.96,199.5,18.78%,199.5,162.5,23396431,199.5,14163317,201.5,185.38,241.8,272.03,162.5,16120,40300,2.5,❌,❌,✅,✅,❌,觀察
20260716,8039,台虹,摩根士丹利 (大摩總部),3978,175.46,199.5,13.7%,199.5,162.5,23396431,199.5,14163317,201.5,185.38,241.8,272.03,162.5,16120,40300,2.5,❌,❌,✅,✅,❌,觀察
20260716,8039,台虹,新加坡商瑞銀,1928,179.1,199.5,11.39%,199.5,162.5,23396431,199.5,14163317,201.5,185.38,241.8,272.03,162.5,16120,40300,2.5,❌,❌,✅,✅,❌,觀察
20260716,8046,南電,港商麥格理,-719,0.0,1275.0,0.0%,1415.0,1207.5,17187645,1415.0,19371014,1429.15,1314.82,1714.98,1929.35,1207.5,114330,285830,2.5,❌,❌,✅,✅,❌,觀察
20260716,8046,南電,美商美林,-2672,0.0,1275.0,0.0%,1415.0,1207.5,17187645,1415.0,19371014,1429.15,1314.82,1714.98,1929.35,1207.5,114330,285830,2.5,❌,❌,✅,✅,❌,觀察
20260716,8046,南電,摩根士丹利 (大摩總部),-3973,0.0,1275.0,0.0%,1415.0,1207.5,17187645,1415.0,19371014,1429.15,1314.82,1714.98,1929.35,1207.5,114330,285830,2.5,❌,❌,✅,✅,❌,觀察
20260716,8046,南電,新加坡商瑞銀,-1245,0.0,1275.0,0.0%,1415.0,1207.5,17187645,1415.0,19371014,1429.15,1314.82,1714.98,1929.35,1207.5,114330,285830,2.5,❌,❌,✅,✅,❌,觀察
20260716,8064,東捷,花旗環球,-1444,0.0,127.5,0.0%,170.24,133.6,6403099,131.0,3424227,171.95,158.19,206.34,232.13,133.6,13760,34390,2.5,❌,❌,✅,❌,❌,觀察
20260716,8069,元太,花旗環球,1768,191.21,184.0,-3.77%,232.0,197.85,4789865,188.5,5885136,234.32,215.57,281.18,316.33,197.85,18750,46860,2.5,❌,❌,✅,❌,❌,觀察
20260716,8069,元太,港商麥格理,-538,0.0,184.0,0.0%,232.0,197.85,4789865,188.5,5885136,234.32,215.57,281.18,316.33,197.85,18750,46860,2.5,❌,❌,✅,❌,❌,觀察
20260716,8069,元太,美商美林,-3586,0.0,184.0,0.0%,232.0,197.85,4789865,188.5,5885136,234.32,215.57,281.18,316.33,197.85,18750,46860,2.5,❌,❌,✅,❌,❌,觀察
20260716,8069,元太,摩根士丹利 (大摩總部),-3145,0.0,184.0,0.0%,232.0,197.85,4789865,188.5,5885136,234.32,215.57,281.18,316.33,197.85,18750,46860,2.5,❌,❌,✅,❌,❌,觀察
20260716,8096,擎亞,港商麥格理,-969,0.0,142.0,0.0%,177.0,158.6,10050952,150.0,2030172,178.77,164.47,214.52,241.34,158.6,14300,35750,2.5,❌,❌,✅,❌,❌,觀察
20260716,8096,擎亞,美商高盛,-2125,0.0,142.0,0.0%,177.0,158.6,10050952,150.0,2030172,178.77,164.47,214.52,241.34,158.6,14300,35750,2.5,❌,❌,✅,❌,❌,觀察
20260716,8096,擎亞,新加坡商瑞銀,-923,0.0,142.0,0.0%,177.0,158.6,10050952,150.0,2030172,178.77,164.47,214.52,241.34,158.6,14300,35750,2.5,❌,❌,✅,❌,❌,觀察
20260716,8150,南茂,花旗環球,1489,119.59,122.5,2.43%,125.0,112.55,81030051,125.0,180291849,126.25,116.15,151.5,170.44,112.55,10100,25250,2.5,❌,✅,✅,✅,❌,觀察
20260716,8150,南茂,香港上海匯豐,190,89.1,122.5,37.49%,125.0,112.55,81030051,125.0,180291849,126.25,116.15,151.5,170.44,112.55,10100,25250,2.5,❌,✅,✅,✅,❌,觀察
20260716,8150,南茂,美商美林,10052,120.83,122.5,1.38%,125.0,112.55,81030051,125.0,180291849,126.25,116.15,151.5,170.44,112.55,10100,25250,2.5,❌,✅,✅,✅,❌,觀察
20260716,8150,南茂,摩根士丹利 (大摩總部),10243,123.51,122.5,-0.82%,125.0,112.55,81030051,125.0,180291849,126.25,116.15,151.5,170.44,112.55,10100,25250,2.5,❌,✅,✅,✅,❌,觀察
20260716,8150,南茂,新加坡商瑞銀,2953,125.97,122.5,-2.75%,125.0,112.55,81030051,125.0,180291849,126.25,116.15,151.5,170.44,112.55,10100,25250,2.5,❌,✅,✅,✅,❌,觀察
20260716,8358,金居,花旗環球,-305,0.0,439.0,0.0%,758.0,512.45,6091990,461.0,4505287,765.58,704.33,918.7,1033.53,512.45,61250,153120,2.5,❌,❌,✅,❌,❌,觀察
20260716,8358,金居,美商高盛,-1690,0.0,439.0,0.0%,758.0,512.45,6091990,461.0,4505287,765.58,704.33,918.7,1033.53,512.45,61250,153120,2.5,❌,❌,✅,❌,❌,觀察
20260716,8383,千附,港商麥格理,1055,91.6,87.1,-4.91%,95.0,71.69,10925577,95.0,18360291,95.95,88.27,115.14,129.53,71.69,7680,19190,2.5,❌,✅,✅,✅,❌,觀察
20260716,8926,台汽電,新加坡商瑞銀,-3003,0.0,67.0,0.0%,82.4,73.55,7091559,67.9,3495967,83.22,76.56,99.86,112.35,73.55,6660,16640,2.5,❌,❌,✅,❌,❌,觀察
20260716,8932,智通*,美商高盛,1223,127.51,129.5,1.56%,130.0,117.9,6034430,130.0,12541961,131.3,120.8,157.56,177.26,117.9,10500,26260,2.5,❌,✅,✅,✅,❌,觀察
20260716,8996,高力,摩根大通 (小摩總部),-134,0.0,1125.0,0.0%,1680.0,1264.5,1230671,1170.0,1138073,1696.8,1561.06,2036.16,2290.68,1264.5,135740,339360,2.5,❌,❌,✅,❌,❌,觀察
20260716,9904,寶成,香港上海匯豐,-2277,0.0,24.6,0.0%,25.36,24.31,18285433,24.8,36829728,25.61,23.56,30.73,34.57,24.31,2050,5120,2.5,❌,✅,✅,✅,❌,觀察
20260716,9904,寶成,美商美林,12900,24.5,24.6,0.41%,25.36,24.31,18285433,24.8,36829728,25.61,23.56,30.73,34.57,24.31,2050,5120,2.5,❌,✅,✅,✅,❌,觀察
20260716,9914,美利達,花旗環球,-1514,0.0,84.2,0.0%,84.2,75.96,3743770,84.2,13072419,85.04,78.24,102.05,114.8,75.96,6800,17010,2.5,❌,✅,✅,✅,❌,觀察
20260715,0050,元大台灣50,美商高盛,2274,105.88,106.3,0.4%,112.3,106.6,90435720,106.45,109419684,113.42,104.35,136.1,153.12,106.6,9070,22680,2.5,❌,❌,✅,❌,❌,觀察
20260715,0050,元大台灣50,新加坡商瑞銀,-3242,0.0,106.3,0.0%,112.3,106.6,90435720,106.45,109419684,113.42,104.35,136.1,153.12,106.6,9070,22680,2.5,❌,❌,✅,❌,❌,觀察
20260715,0050,元大台灣50,摩根士丹利 (大摩總部),-7743,0.0,106.3,0.0%,112.3,106.6,90435720,106.45,109419684,113.42,104.35,136.1,153.12,106.6,9070,22680,2.5,❌,❌,✅,❌,❌,觀察
